lon,lat,label,ndvi_00,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_13,ndvi_14,ndvi_15,ndvi_16,ndvi_17,ndvi_18,ndvi_19,ndvi_20,ndvi_21,ndvi_22,ndvi_23
-54.656588229939004,-3.620537712350305,deforested,0.8885500431060791,0.8615512847900391,0.8926108479499817,0.8129881620407104,0.8355347514152527,0.7056913375854492,0.5758479237556458,0.6234384775161743,0.6710290908813477,0.7186196446418762,0.6815463304519653,0.6444730162620544,0.6073997020721436,0.5703263878822327,0.5670375823974609,0.563748836517334,0.5604600310325623,0.5659689903259277,0.571478009223938,0.5511127710342407,0.5508565902709961,0.5506003499031067,0.5494917035102844,0.5546438097953796
-54.73877632133348,-3.586408111780737,deforested,0.8610108494758606,0.8192371726036072,0.7986437082290649,0.71347975730896,0.7333333492279053,0.7142495512962341,0.695165753364563,0.6760820150375366,0.6569982171058655,0.6379144191741943,0.6188306212425232,0.5997468829154968,0.5806630849838257,0.5615792870521545,0.5709699988365173,0.5803607106208801,0.5897514224052429,0.6000000238418579,0.5593220591545105,0.5349352955818176,0.5071004629135132,0.5632833242416382,0.6097764372825623,0.5444839596748352
-54.70362463903826,-3.637788990675754,deforested,0.8492462038993835,0.7979797720909119,0.718711256980896,0.5756738185882568,0.641334593296051,0.5450767278671265,0.4488188922405243,0.5254632234573364,0.602107584476471,0.6787519454956055,0.7265283465385437,0.7743047475814819,0.7215079069137573,0.6687110662460327,0.6159142851829529,0.5631174445152283,0.5553714632987976,0.5501788854598999,0.544986367225647,0.5506778359413147,0.5477681756019592,0.5751938223838806,0.5748704075813293,0.5845410823822021
-54.70019464229801,-3.536403445134578,deforested,0.8747010827064514,0.8509804010391235,0.8730734586715698,0.8329156041145325,0.8275707364082336,0.8249340057373047,0.8222973346710205,0.8196606040000916,0.8170239329338074,0.8143872022628784,0.771996796131134,0.7296063899993896,0.6482487916946411,0.5668912529945374,0.5703859329223633,0.5738806128501892,0.5773752927780151,0.5930684208869934,0.4214029610157013,0.5751435160636902,0.42343705892562866,0.2717306315898895,0.31288766860961914,0.2894590198993683
-54.65974148554049,-3.5900608927492628,deforested,0.8777648210525513,0.8416166305541992,0.8951101899147034,0.7712538242340088,0.8352835178375244,0.7778269648551941,0.720370352268219,0.6629137992858887,0.6054571866989136,0.5480006337165833,0.49054405093193054,0.43308746814727783,0.5157747268676758,0.5984619855880737,0.3651551306247711,0.3938962519168854,0.42263737320899963,0.4513785243034363,0.48011964559555054,0.5088607668876648,0.5122306942939758,0.5156006217002869,0.4815422594547272,0.5131228566169739
-54.650371115714655,-3.6193926049039247,deforested,0.8526727557182312,0.8288288116455078,0.7868278622627258,0.7106918096542358,0.7498723864555359,0.5867088437080383,0.42354533076286316,0.414047509431839,0.4045496881008148,0.39505186676979065,0.3858623504638672,0.3766728341579437,0.36748334765434265,0.3582938313484192,0.3491043150424957,0.33991479873657227,0.3307253122329712,0.32153579592704773,0.31234627962112427,0.4259611666202545,0.4575057029724121,0.44799405336380005,0.4845500886440277,0.46696174144744873
-54.66074226279377,-3.6707489234503083,deforested,0.8640984296798706,0.818385660648346,0.8139269351959229,0.7333993911743164,0.7042819857597351,0.6600404977798462,0.6157989501953125,0.6604380011558533,0.705077052116394,0.7497161030769348,0.7807030081748962,0.8116899132728577,0.7439943552017212,0.6762987375259399,0.6086031198501587,0.5409075617790222,0.5040450096130371,0.44797080755233765,0.39189663529396057,0.3358224332332611,0.2599650025367737,0.20323780179023743,0.2442067712545395,0.22760041058063507
-54.63047349449035,-3.5234343833974417,deforested,0.7821922898292542,0.7342739701271057,0.8351126909255981,0.7720843553543091,0.8006801009178162,0.7951220870018005,0.7895640730857849,0.7840060591697693,0.7784480452537537,0.772890031337738,0.7051823139190674,0.6374745965003967,0.5697668790817261,0.5020591616630554,0.4841788411140442,0.46629849076271057,0.44841817021369934,0.45634692907333374,0.4642757177352905,0.4722044765949249,0.4574507474899292,0.5079618096351624,0.5465288162231445,0.40089526772499084
-54.63015511436384,-3.505109329844626,deforested,0.6491720676422119,0.6526138186454773,0.6506773829460144,0.6625074148178101,0.6522876024246216,0.6281626224517822,0.6040376424789429,0.5799126625061035,0.5557876229286194,0.53166264295578,0.5075376629829407,0.498916894197464,0.4902961552143097,0.481675386428833,0.4943852424621582,0.5070950984954834,0.5121363401412964,0.4906015992164612,0.46906688809394836,0.44753214716911316,0.4719682037830353,0.24856960773468018,0.2579505443572998,0.23107729852199554
-54.61483179915509,-3.572992549620534,deforested,0.8876532912254333,0.7518763542175293,0.8885630369186401,0.7933884263038635,0.49044251441955566,0.4579313397407532,0.4254201650619507,0.4395255148410797,0.45363086462020874,0.46773624420166016,0.4818415939807892,0.4959469437599182,0.4765176773071289,0.4570883810520172,0.4423482120037079,0.42760804295539856,0.41286787390708923,0.3981277048587799,0.3833875358104706,0.5464061498641968,0.5473048090934753,0.5482034683227539,0.5317317843437195,0.5639810562133789
-54.556417784871044,-3.6945656843328716,deforested,0.8712736964225769,0.8341793417930603,0.8446215391159058,0.7633365392684937,0.8151522874832153,0.6746148467063904,0.5340774059295654,0.5915657877922058,0.6490541696548462,0.6870229244232178,0.7249916195869446,0.7141606211662292,0.5249192714691162,0.3356778621673584,0.4140215814113617,0.492365300655365,0.531853437423706,0.5253549814224243,0.5569506883621216,0.5343541502952576,0.5585356950759888,0.5420289635658264,0.5500932335853577,0.5436318516731262
-54.71044746693243,-3.5558519358470653,deforested,0.8253157734870911,0.7794371247291565,0.8509492874145508,0.7836198210716248,0.7042253613471985,0.7224498391151428,0.7406742572784424,0.7588987350463867,0.777123212814331,0.7953476905822754,0.813572108745575,0.8317965865135193,0.6822303533554077,0.5326641798019409,0.5224461555480957,0.5122281312942505,0.5020101070404053,0.49179205298423767,0.48157402873039246,0.5204631686210632,0.5261194109916687,0.47887057065963745,0.34431228041648865,0.3227291703224182
-54.642326606836164,-3.5780810798661897,deforested,0.8800628185272217,0.8312950730323792,0.876476526260376,0.7826907634735107,0.8269617557525635,0.8138819336891174,0.8008021712303162,0.7877223491668701,0.7746425867080688,0.7615627646446228,0.8084380030632019,0.855313241481781,0.7667369842529297,0.6781607866287231,0.5895845293998718,0.5010082721710205,0.3754982650279999,0.5033035278320312,0.5225999355316162,0.5239244103431702,0.5071779489517212,0.5091260671615601,0.42349112033843994,0.3290870487689972
-54.66097996145795,-3.5831537335690062,deforested,0.8649864792823792,0.806024968624115,0.8759936690330505,0.8206831216812134,0.8304080963134766,0.7794622182846069,0.7285162806510925,0.7128161787986755,0.6971160173416138,0.6814159154891968,0.7765969038009644,0.8717779517173767,0.7234915494918823,0.5752050876617432,0.2898944318294525,0.34325557947158813,0.39661675691604614,0.44997790455818176,0.5033390522003174,0.5396608710289001,0.5286335945129395,0.5176063776016235,0.3432696759700775,0.3244338631629944
-54.72203072825024,-3.5385492184582024,deforested,0.865416407585144,0.8352800011634827,0.8565881252288818,0.8494523167610168,0.8548202514648438,0.7472342848777771,0.6396482586860657,0.532062292098999,0.42447629570961,0.4448923170566559,0.4653083384037018,0.48572438955307007,0.506140410900116,0.5265564322471619,0.5256868600845337,0.5248173475265503,0.5239477753639221,0.5219969153404236,0.520046055316925,0.49493277072906494,0.521895170211792,0.48694944381713867,0.5046015381813049,0.5322640538215637
-54.75109684820777,-3.634763782941376,deforested,0.7829073667526245,0.7918455004692078,0.8575107455253601,0.7875997424125671,0.8464059233665466,0.5916042327880859,0.33680254220962524,0.438022643327713,0.5392427444458008,0.6404628753662109,0.7416829466819763,0.8429030776023865,0.7966264486312866,0.750349760055542,0.7040731310844421,0.6577965021133423,0.6115198731422424,0.5652432441711426,0.518966555595398,0.4726899266242981,0.4805922508239746,0.4956377148628235,0.487458199262619,0.5088548064231873
-54.63626362324279,-3.5695865304027787,deforested,0.8949152827262878,0.8450745344161987,0.8765562772750854,0.8324297666549683,0.8301423788070679,0.6924112439155579,0.5546801686286926,0.4169490337371826,0.279217928647995,0.14148680865764618,0.18016749620437622,0.21884816884994507,0.21676328778266907,0.21467839181423187,0.21259351074695587,0.20087718963623047,0.25143009424209595,0.3019829988479614,0.31903740763664246,0.480654776096344,0.3168585002422333,0.5486542582511902,0.566677451133728,0.5386037826538086
-54.58625888903368,-3.5484078055593207,deforested,0.8884644508361816,0.8377708792686462,0.8936535120010376,0.8177717924118042,0.8310202360153198,0.8255535364151001,0.8200867772102356,0.8146200776100159,0.8091533184051514,0.8036866188049316,0.5249577760696411,0.8566948175430298,0.7105026841163635,0.564310610294342,0.4181184768676758,0.4651058316230774,0.512093186378479,0.4615173935890198,0.3360253870487213,0.565413773059845,0.593345046043396,0.6055962443351746,0.5875275135040283,0.5946082472801208
-54.55481057365907,-3.5101497600896265,deforested,0.886725664138794,0.8635835647583008,0.8404415249824524,0.7689647078514099,0.8187106251716614,0.8161158561706543,0.813521146774292,0.8109263777732849,0.3884592652320862,0.4197966158390045,0.45113396644592285,0.4824712872505188,0.5138086676597595,0.5451459884643555,0.5352054238319397,0.5252648591995239,0.5153242945671082,0.19506172835826874,0.5054063200950623,0.5543885827064514,0.5539367198944092,0.5534849166870117,0.5376166701316833,0.553398072719574
-54.66324332088321,-3.5162112391862075,deforested,0.8780263662338257,0.8304455280303955,0.8632794618606567,0.8333653807640076,0.8619499802589417,0.6554046869277954,0.44885945320129395,0.49114590883255005,0.5334323644638062,0.5132005214691162,0.49296867847442627,0.47273680567741394,0.452504962682724,0.43227311968803406,0.41204124689102173,0.3918094038963318,0.37157756090164185,0.5327221155166626,0.5319685339927673,0.5312149524688721,0.3986745774745941,0.5637238025665283,0.5535042881965637,0.570155143737793
-54.61567949658258,-3.5700703577106805,deforested,0.8689910173416138,0.7506575584411621,0.8736106753349304,0.5573122501373291,0.5419113636016846,0.5544559955596924,0.567000687122345,0.5905070900917053,0.6140134930610657,0.637519896030426,0.6509866118431091,0.6644533276557922,0.5705914497375488,0.4767295718193054,0.4355514347553253,0.3943732976913452,0.3531951606273651,0.3427114486694336,0.3322277367115021,0.48549652099609375,0.521009087562561,0.5565217137336731,0.565033495426178,0.561283528804779
-54.75078137205791,-3.521908684542126,deforested,0.8942606449127197,0.8617663383483887,0.9134615659713745,0.8741549849510193,0.863433301448822,0.783774197101593,0.704115092754364,0.624455988407135,0.544796884059906,0.7261003255844116,0.7820688486099243,0.8380374312400818,0.6941027641296387,0.5501680970191956,0.5542070865631104,0.5582461357116699,0.5622851252555847,0.3514443039894104,0.4005201458930969,0.5315062999725342,0.3227689862251282,0.3452474772930145,0.3677259683609009,0.2975939214229584
-54.59341609667326,-3.6376096255947368,deforested,0.8652144074440002,0.8373270630836487,0.8105263113975525,0.6406694054603577,0.5932471752166748,0.5295236110687256,0.46580007672309875,0.4211702346801758,0.3765403926372528,0.40776699781417847,0.4708350598812103,0.5339031219482422,0.4474419951438904,0.36098089814186096,0.3543974757194519,0.34781405329704285,0.3412306308746338,0.33464720845222473,0.27858567237854004,0.40376389026641846,0.3317147195339203,0.4552997350692749,0.4939301908016205,0.4692904055118561
-54.55602829518479,-3.683807285830812,deforested,0.8820638656616211,0.8506746888160706,0.8702461123466492,0.4692653715610504,0.7971014380455017,0.7360485792160034,0.6749956607818604,0.6139427423477173,0.552889883518219,0.8065773248672485,0.6513397097587585,0.8441093564033508,0.7805129885673523,0.716916561126709,0.6533201932907104,0.5897237658500671,0.5261273980140686,0.5225992798805237,0.519071102142334,0.5155429840087891,0.5026696920394897,0.4238448441028595,0.4303939938545227,0.4741394817829132
-54.60508359050604,-3.613266840673878,deforested,0.8827179670333862,0.8124855756759644,0.8921701312065125,0.8665395975112915,0.8409090638160706,0.8327352404594421,0.8245614171028137,0.8109127283096313,0.7972639799118042,0.7836152911186218,0.7412532567977905,0.6988912224769592,0.6565291881561279,0.6141671538352966,0.5718051195144653,0.529443085193634,0.48708105087280273,0.4290677607059479,0.4930921196937561,0.5571164488792419,0.5505213737487793,0.5742397308349609,0.5627161860466003,0.36989742517471313
-54.63697610463655,-3.6921445575426897,deforested,0.8815546035766602,0.8465909361839294,0.8081300854682922,0.7970895767211914,0.8350082039833069,0.8046675324440002,0.7743268609046936,0.743986189365387,0.7136455178260803,0.8368368148803711,0.8545535802841187,0.8722702860832214,0.8088253140449524,0.7453802824020386,0.6819353103637695,0.6184903383255005,0.6085755825042725,0.5986608266830444,0.5887460708618164,0.5788313150405884,0.5823331475257874,0.5150250196456909,0.4431372582912445,0.4472205936908722
-54.68536896134927,-3.584516656529408,deforested,0.7078431248664856,0.6729040145874023,0.699999988079071,0.642683207988739,0.6383403539657593,0.5289159417152405,0.4194915294647217,0.42803093791007996,0.4365703761577606,0.4451097846031189,0.5461634993553162,0.6472172141075134,0.606054425239563,0.5648916363716125,0.5060064196586609,0.4491351246833801,0.39226382970809937,0.3353925347328186,0.4525745213031769,0.5333333611488342,0.498770147562027,0.5347244143486023,0.5157894492149353,0.5046854019165039
-54.700498746948604,-3.619655158826239,deforested,0.8564167618751526,0.8300570845603943,0.8800590634346008,0.6501960754394531,0.8040685057640076,0.7734200954437256,0.7427716851234436,0.6590639352798462,0.5753562450408936,0.49164852499961853,0.640049159526825,0.7884498238563538,0.5776026844978333,0.36675554513931274,0.44676291942596436,0.526770293712616,0.5145738124847412,0.5023773312568665,0.4901808202266693,0.5194958448410034,0.5326563119888306,0.5458167195320129,0.5338345766067505,0.5515596270561218
-54.70636593963593,-3.630674172218576,deforested,0.8557505011558533,0.819157063961029,0.8470947742462158,0.6394003629684448,0.4317059814929962,0.4430842995643616,0.4544626474380493,0.4934748411178589,0.5324870347976685,0.571499228477478,0.6055960655212402,0.6396928429603577,0.6075977087020874,0.5755025148391724,0.5434073805809021,0.5113122463226318,0.5160391330718994,0.5207659602165222,0.5254928469657898,0.5542147755622864,0.5327468514442444,0.5765009522438049,0.5939024686813354,0.5863377451896667
-54.67607696167008,-3.5788158893914637,deforested,0.8692668676376343,0.8231117129325867,0.8676325082778931,0.8098330497741699,0.825862467288971,0.8130180835723877,0.8001737594604492,0.7456088066101074,0.6910438537597656,0.7224909663200378,0.7539380192756653,0.7853851318359375,0.6682831048965454,0.5511810779571533,0.3713613748550415,0.38521093130111694,0.39906051754951477,0.4129101037979126,0.42675966024398804,0.45768243074417114,0.4689461290836334,0.4729272425174713,0.472512811422348,0.48675939440727234
-54.634807382726876,-3.573812359461525,deforested,0.8652631640434265,0.7741389274597168,0.8868878483772278,0.790354311466217,0.829933762550354,0.6927034258842468,0.5554730892181396,0.6287463307380676,0.7020196318626404,0.7752928733825684,0.8090571165084839,0.8428214192390442,0.677632749080658,0.5124440789222717,0.3472553789615631,0.5133968591690063,0.34519055485725403,0.4148980975151062,0.4846056401729584,0.42870545387268066,0.43847471475601196,0.44824400544166565,0.4657086730003357,0.45372459292411804
-54.60706476302861,-3.5138884254421496,deforested,0.8878564834594727,0.8977743983268738,0.9076923131942749,0.7898240685462952,0.8270401954650879,0.6418004035949707,0.4565606117248535,0.561965823173523,0.5495500564575195,0.5371342897415161,0.5247185826301575,0.512302815914154,0.49988704919815063,0.4874713122844696,0.4750555455684662,0.46263980865478516,0.45022404193878174,0.3965807557106018,0.3429374694824219,0.4692864418029785,0.4533120393753052,0.47633013129234314,0.4782079756259918,0.4811493754386902
-54.58303656688444,-3.5540336895625315,deforested,0.9045467376708984,0.7594394683837891,0.8678518533706665,0.8260645270347595,0.8409274816513062,0.8124898076057434,0.7840521931648254,0.7556145191192627,0.7271769046783447,0.698739230632782,0.7746443748474121,0.8505494594573975,0.7829163670539856,0.715283215045929,0.6476501226425171,0.5800169706344604,0.5123838782310486,0.3931232690811157,0.2738626301288605,0.5260663628578186,0.5248450040817261,0.5236235857009888,0.4894651472568512,0.30533596873283386
-54.63310909394528,-3.53237882471232,deforested,0.8544955253601074,0.7851123809814453,0.8233438730239868,0.7448512315750122,0.7785427570343018,0.7313785552978516,0.6842144131660461,0.637050211429596,0.5898860692977905,0.5427218675613403,0.4955576956272125,0.4483935236930847,0.4012293517589569,0.3540651798248291,0.38957199454307556,0.42507877945899963,0.4605855941772461,0.4918493628501892,0.5009313821792603,0.5100133419036865,0.5256072878837585,0.5412012338638306,0.5534103512763977,0.5506832003593445
-54.63457268180848,-3.6892844398363955,deforested,0.8738958239555359,0.8364953398704529,0.8258041143417358,0.5975136160850525,0.8106355667114258,0.7382435202598572,0.6658514738082886,0.5934594869613647,0.5210674405097961,0.799776017665863,0.8037025928497314,0.8076291084289551,0.6085106134414673,0.4093921184539795,0.4240724742412567,0.43875283002853394,0.45343315601348877,0.468113511800766,0.4827938675880432,0.5382912158966064,0.5256074070930481,0.5683196783065796,0.5534406900405884,0.5693981647491455
-54.60894811276749,-3.5283354410918206,deforested,0.8402107357978821,0.7504312992095947,0.8723649978637695,0.8209797143936157,0.8405951261520386,0.8118356466293335,0.7830762267112732,0.7465020418167114,0.7099279165267944,0.6733537316322327,0.6367795467376709,0.6002053618431091,0.5636312365531921,0.5270570516586304,0.5347614288330078,0.5424657464027405,0.5245528221130371,0.42275214195251465,0.3209514617919922,0.5081695914268494,0.5112218856811523,0.5142742395401001,0.3980654776096344,0.29375481605529785
-54.66386044848735,-3.516718150856934,deforested,0.8867477178573608,0.8555720448493958,0.8519924283027649,0.8218097686767578,0.8409425616264343,0.6685489416122437,0.4961552619934082,0.48148196935653687,0.46680864691734314,0.44962388277053833,0.4324391186237335,0.4152543544769287,0.3980695903301239,0.3808848261833191,0.3637000620365143,0.3465152978897095,0.32933053374290466,0.5091819763183594,0.4951169788837433,0.4810519814491272,0.43644067645072937,0.496408611536026,0.5286245346069336,0.5067092776298523
-54.55298665434251,-3.578747388715129,deforested,0.9041248559951782,0.7677767872810364,0.8658410906791687,0.8319647312164307,0.7980884313583374,0.7358442544937134,0.6736000180244446,0.6177539825439453,0.6970048546791077,0.77625572681427,0.7322751879692078,0.6882947087287903,0.644314169883728,0.6003336310386658,0.5563531517982483,0.512372612953186,0.47817060351371765,0.44396859407424927,0.4613233804702759,0.47143182158470154,0.5,0.4400332570075989,0.3680700361728668,0.36928775906562805
-54.589486602163525,-3.6382383807095744,deforested,0.8336842060089111,0.7954545617103577,0.8968957662582397,0.7320900559425354,0.7839195728302002,0.6698641180992126,0.5558086633682251,0.5790787935256958,0.6023489832878113,0.6043214201927185,0.5965327620506287,0.588744044303894,0.5809553861618042,0.5731667280197144,0.46223849058151245,0.35131028294563293,0.6349074840545654,0.4920881986618042,0.6861626505851746,0.6343001127243042,0.6302160024642944,0.6261319518089294,0.6160203218460083,0.6220548152923584
-54.720497964505086,-3.540457595588015,deforested,0.8751252293586731,0.8169364929199219,0.8888888955116272,0.8532703518867493,0.8544274568557739,0.8463231325149536,0.8382188677787781,0.8301145434379578,0.8220102787017822,0.8139059543609619,0.7330299615859985,0.6521540284156799,0.5712780952453613,0.49040210247039795,0.5004197359085083,0.5104373097419739,0.5204549431800842,0.5104831457138062,0.5005113482475281,0.506536602973938,0.4984779357910156,0.5135999917984009,0.5431097745895386,0.5712016820907593
-54.70003276439832,-3.537321497977843,deforested,0.8411053419113159,0.7650876045227051,0.8574610352516174,0.821648895740509,0.8248751163482666,0.824241578578949,0.8236080408096313,0.8229745626449585,0.8223410248756409,0.8217074871063232,0.7100340723991394,0.5983606576919556,0.5038270354270935,0.40929344296455383,0.4108596742153168,0.4124259054660797,0.41399213671684265,0.40375587344169617,0.34091800451278687,0.35273972153663635,0.2955935299396515,0.23844732344150543,0.2625226378440857,0.28349584341049194
-54.7287188903936,-3.582797643836982,deforested,0.8867716193199158,0.8571810722351074,0.868126392364502,0.8152309656143188,0.8166203498840332,0.7341282963752747,0.6516361832618713,0.5691441297531128,0.48665207624435425,0.4041599929332733,0.44578707218170166,0.4874141812324524,0.43381696939468384,0.38021978735923767,0.39386114478111267,0.40750250220298767,0.42114385962486267,0.45558738708496094,0.3985086977481842,0.4772234261035919,0.5126582384109497,0.5080397129058838,0.5314861536026001,0.5311004519462585
-54.56626500224468,-3.60339076722444,deforested,0.8868700861930847,0.7178030014038086,0.8710843324661255,0.4466403126716614,0.5957634449005127,0.5696873664855957,0.5436112284660339,0.553456723690033,0.5633021593093872,0.5731476545333862,0.5829930901527405,0.5928385853767395,0.5641941428184509,0.5355497598648071,0.5069053173065186,0.47826087474823,0.46247780323028564,0.4466947019100189,0.4763331413269043,0.5059715509414673,0.5148905515670776,0.523809552192688,0.5206366777420044,0.5478323101997375
-54.718959781459496,-3.6454575409250296,deforested,0.8539325594902039,0.8164028525352478,0.790948748588562,0.6261889934539795,0.461429238319397,0.4836547374725342,0.5058802366256714,0.5281057357788086,0.5503312349319458,0.572556734085083,0.5822582244873047,0.5919597744941711,0.5648127794265747,0.5376657843589783,0.5105187892913818,0.4833717942237854,0.582500696182251,0.5681697726249695,0.6129793524742126,0.601052463054657,0.6006949543952942,0.6007997393608093,0.5960165858268738,0.6038678288459778
-54.7123795462593,-3.6088075529042043,deforested,0.8736299276351929,0.8390355110168457,0.8912855982780457,0.6272825002670288,0.4773638844490051,0.47915077209472656,0.4809376895427704,0.4827245771884918,0.48451149463653564,0.4862983822822571,0.4880852699279785,0.48987218737602234,0.4916590750217438,0.4934459924697876,0.49523288011550903,0.49701979756355286,0.4988066852092743,0.5032631158828735,0.5077195167541504,0.512175977230072,0.5007472038269043,0.4893184006214142,0.5374545454978943,0.5536602735519409
-54.66558783053754,-3.671162453662343,deforested,0.9004920721054077,0.8696701526641846,0.9270073175430298,0.6205931901931763,0.67884361743927,0.6760565638542175,0.673269510269165,0.6704825162887573,0.6676954627037048,0.5976078510284424,0.6262586116790771,0.6549094319343567,0.5070355534553528,0.3591616451740265,0.5015794634819031,0.643997311592102,0.6256256103515625,0.6091073751449585,0.5925891399383545,0.5760709047317505,0.5735694766044617,0.5700510740280151,0.5590909123420715,0.5757575631141663
-54.55525491447919,-3.510465991818131,deforested,0.8982652425765991,0.885219156742096,0.8721730709075928,0.7072051167488098,0.8432601690292358,0.8447751998901367,0.8462902307510376,0.8478052616119385,0.35132384300231934,0.3974969983100891,0.4436701834201813,0.48984333872795105,0.5360165238380432,0.582189679145813,0.5269923210144043,0.47179490327835083,0.41659751534461975,0.44417351484298706,0.471749484539032,0.5480161309242249,0.5430634617805481,0.5478091239929199,0.5492475032806396,0.563049852848053
